ClaseNombre,ChoqueNombre,ObjetoFijoCodigo,ObjetoFijoNombre,OtraClase,NombreOtraClase,Latitud,Longitud,Direccion,",Bogota , colombia",dir,TipoVia1,NumeroVia1,LetraVia1,CardinalVia1,TipoVia2,NumeroVia2,LetraVia2,CardinalVia2,Localidad,HoraOcurrencia,TipoDiseño,TipoTiempo,TotalMuertos,TotalHeridos,CausaConductorIDesc,CausaConductorIIDesc
Atropello, , , , , ,0,0,KR 17F-CL 70A S 14,",Bogota,Colombia","KR 17F-CL 70A S 14,Bogota,Colombia",KR,17,F, ,CL,70,A,S,CIUDAD BOLIVAR,12/31/1899 03:49:00 PM,Tramo de Via,Normal,0,1,OTRA, 
Choque,Vehiculo, , , , ,0,0,AV AVENIDA JORGE ELICER GAITAN-KR 86 02,",Bogota,Colombia","AV AVENIDA JORGE ELICER GAITAN-KR 86 02,Bogota,Colombia",AV,AVENIDA JORGE ELICER GAITAN, , ,KR,86, , ,FONTIBON,12/31/1899 12:30:00 PM,Tramo de Via,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,AV AVENIDA LUIS CARLOS GALAN-CL 67 02,",Bogota,Colombia","AV AVENIDA LUIS CARLOS GALAN-CL 67 02,Bogota,Colombia",AV,AVENIDA LUIS CARLOS GALAN, , ,CL,67, , ,TEUSAQUILLO,12/31/1899 01:40:00 PM,Tramo de Via,Normal,0,0, ,NO MANTENER DISTANCIA DE SEGURIDAD
Choque,Vehiculo, , , , ,0,0,CL 17A-KR 68D 02,",Bogota,Colombia","CL 17A-KR 68D 02,Bogota,Colombia",CL,17,A, ,KR,68,D, ,FONTIBON,12/31/1899 07:30:00 AM,Tramo de Via,Normal,0,0,ADELANTAR CERRANDO,TRANSITAR ENTRE VEHICULOS
Choque,Vehiculo, , , , ,0,0,AV AVENIDA PRIMERO DE MAYO-KR 9 E 02,",Bogota,Colombia","AV AVENIDA PRIMERO DE MAYO-KR 9 E 02,Bogota,Colombia",AV,AVENIDA PRIMERO DE MAYO, , ,KR,9, ,E,SAN CRISTOBAL,12/31/1899 06:10:00 PM,Tramo de Via,Normal,0,0,ADELANTAR CERRANDO,VEHICULO MAL ESTACIONADO
Choque,Vehiculo, , , , ,0,0,CL 134-KR 12A 02,",Bogota,Colombia","CL 134-KR 12A 02,Bogota,Colombia",CL,134, , ,KR,12,A, ,USAQUEN,12/31/1899 11:00:00 AM,Tramo de Via,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,KR 30-CL 40A 02,",Bogota,Colombia","KR 30-CL 40A 02,Bogota,Colombia",KR,30, , ,CL,40,A, ,TEUSAQUILLO,12/31/1899 05:50:00 PM,Tramo de Via,Normal,0,0, ,NO MANTENER DISTANCIA DE SEGURIDAD
Choque,Vehiculo, , , , ,0,0,CL 48C-KR 22 S 02,",Bogota,Colombia","CL 48C-KR 22 S 02,Bogota,Colombia",CL,48,C,S,KR,22, , ,TUNJUELITO,12/31/1899 01:00:00 PM,Tramo de Via,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-KR 19 02,",Bogota,Colombia","AV AVENIDA CIUDAD DE CALI-KR 19 02,Bogota,Colombia",AV,AVENIDA CIUDAD DE CALI, , ,KR,19, , ,FONTIBON,12/31/1899 03:45:00 PM,Tramo de Via,Normal,0,0, ,TRANSITAR POR VIAS PROHIBIDAS
Choque,Vehiculo, , , , ,0,0,KR 42BIS-CL 17A 02,",Bogota,Colombia","KR 42BIS-CL 17A 02,Bogota,Colombia",KR,42, , ,CL,17,A, ,PUENTE ARANDA,12/31/1899 01:10:00 PM,Tramo de Via,Normal,0,0,PONER EN MARCHA UN VEHICULO SIN PRECAUCIONES, 
Choque,Vehiculo, , , , ,0,0,AV AVENIDA CARACAS-KR 53 02,",Bogota,Colombia","AV AVENIDA CARACAS-KR 53 02,Bogota,Colombia",AV,AVENIDA CARACAS, , ,KR,53, , ,CHAPINERO,12/31/1899 02:30:00 PM,Tramo de Via,Normal,0,0, ,NO MANTENER DISTANCIA DE SEGURIDAD
Choque,Vehiculo, , , , ,0,0,KR 16A-CL 77 02,",Bogota,Colombia","KR 16A-CL 77 02,Bogota,Colombia",KR,16,A, ,CL,77, , ,CHAPINERO,12/31/1899 08:20:00 AM,Interseccion,Normal,0,0,DESOBEDECER SEÑALES,NO RESPETAR PRELACION DE INTERSECCIONES O GIROS
Choque,Vehiculo, , , , ,0,0,AK 45-CL 147 02,",Bogota,Colombia","AK 45-CL 147 02,Bogota,Colombia",AK,45, , ,CL,147, , ,USAQUEN,12/31/1899 08:20:00 PM,Tramo de Via,Normal,0,0,OTRA,OTRA
Choque,Vehiculo, , , , ,0,0,KR 52A-CL 35 S 02,",Bogota,Colombia","KR 52A-CL 35 S 02,Bogota,Colombia",KR,52,A, ,CL,35, ,S,PUENTE ARANDA,12/31/1899 01:20:00 PM,Tramo de Via,Normal,0,0,PONER EN MARCHA UN VEHICULO SIN PRECAUCIONES, 
Caida de ocupante, , , , , ,0,0,CL 34-KR 16 02,",Bogota,Colombia","CL 34-KR 16 02,Bogota,Colombia",CL,34, , ,KR,16, , ,TEUSAQUILLO,12/31/1899 04:10:00 PM,Paso inferior,Normal,0,1,NO UTILIZAR - GIRAR BRUSCAMENTE, 
Choque,Vehiculo, , , , ,0,0,KR 59A-CL 134 15,",Bogota,Colombia","KR 59A-CL 134 15,Bogota,Colombia",KR,59,A, ,CL,134, , ,SUBA,12/31/1899 12:20:00 PM,Tramo de Via,Normal,0,0, ,REVERSO IMPRUDENTE
Choque,Vehiculo, , , , ,0,0,AV AVENIDA DE LAS AMERICAS-KR 68 02,",Bogota,Colombia","AV AVENIDA DE LAS AMERICAS-KR 68 02,Bogota,Colombia",AV,AVENIDA DE LAS AMERICAS, , ,KR,68, , ,KENNEDY,12/31/1899 07:20:00 AM,Puente,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,CL 38C-KR 78M 21,",Bogota,Colombia","CL 38C-KR 78M 21,Bogota,Colombia",CL,38,C, ,KR,78,M, ,KENNEDY,12/31/1899 05:30:00 AM,Tramo de Via,Normal,0,0,ADELANTAR CERRANDO, 
Choque,Vehiculo, , , , ,0,0,AK 45-CL 205 02,",Bogota,Colombia","AK 45-CL 205 02,Bogota,Colombia",AK,45, , ,CL,205, , ,USAQUEN,12/31/1899 06:30:00 AM,Tramo de Via,Normal,0,0, , 
Choque,Vehiculo, , , , ,0,0,CL 43-KR 82 S 02,",Bogota,Colombia","CL 43-KR 82 S 02,Bogota,Colombia",CL,43, ,S,KR,82, , ,KENNEDY,12/31/1899 11:30:00 AM,Tramo de Via,Normal,0,0, ,ADELANTAR CERRANDO
Choque,Vehiculo, , , , ,0,0,AV AVENIDA DE LAS AMERICAS-CL 75 19,",Bogota,Colombia","AV AVENIDA DE LAS AMERICAS-CL 75 19,Bogota,Colombia",AV,AVENIDA DE LAS AMERICAS, , ,CL,75, , ,KENNEDY,12/31/1899 03:36:00 PM,Tramo de Via,Normal,0,1,OTRA, 
Choque,Vehiculo, , , , ,0,0,CL 26-KR 43 02,",Bogota,Colombia","CL 26-KR 43 02,Bogota,Colombia",CL,26, , ,KR,43, , ,TEUSAQUILLO,12/31/1899 09:00:00 AM,Tramo de Via,Normal,0,0, ,NO MANTENER DISTANCIA DE SEGURIDAD
Choque,Vehiculo, , , , ,0,0,CL 68A-KR 78C 02,",Bogota,Colombia","CL 68A-KR 78C 02,Bogota,Colombia",CL,68,A, ,KR,78,C, ,BOSA,12/31/1899 01:30:00 AM,Interseccion,Normal,0,0, ,DESOBEDECER SEÑALES
Choque,Vehiculo, , , , ,0,0,AK 68-CL 12A 02,",Bogota,Colombia","AK 68-CL 12A 02,Bogota,Colombia",AK,68, , ,CL,12,A, ,PUENTE ARANDA,12/31/1899 04:00:00 PM,Tramo de Via,Normal,0,0,OTRA,OTRA
Choque,Vehiculo, , , , ,0,0,KR 70-CL 63 S 02,",Bogota,Colombia","KR 70-CL 63 S 02,Bogota,Colombia",KR,70, , ,CL,63, ,S,CIUDAD BOLIVAR,12/31/1899 12:10:00 AM,Interseccion,Normal,0,1,OTRA, 
Choque,Objeto Fijo,1,Muro, , ,0,0,KR 71F-CL 12 S 35,",Bogota,Colombia","KR 71F-CL 12 S 35,Bogota,Colombia",KR,71,F, ,CL,12, ,S,KENNEDY,12/31/1899 06:15:00 PM,Tramo de Via,Normal,1,0,OTRA, 
Choque,Vehiculo, , , , ,0,0,KR 8C-CL 1A 02,",Bogota,Colombia","KR 8C-CL 1A 02,Bogota,Colombia",KR,8,C, ,CL,1,A, ,SANTA FE,12/31/1899 12:20:00 PM,Interseccion,Normal,0,0,ADELANTAR CERRANDO, 
Choque,Vehiculo, , , , ,0,0,CL 92-KR 20 02,",Bogota,Colombia","CL 92-KR 20 02,Bogota,Colombia",CL,92, , ,KR,20, , ,CHAPINERO,12/31/1899 05:30:00 PM,Tramo de Via,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,KR 87-CL 72B S 02,",Bogota,Colombia","KR 87-CL 72B S 02,Bogota,Colombia",KR,87, , ,CL,72,B,S,BOSA,12/31/1899 01:50:00 AM,Interseccion,Normal,0,0, ,DESOBEDECER SEÑALES
Choque,Vehiculo, , , , ,0,0,CL 90-KR 11 94,",Bogota,Colombia","CL 90-KR 11 94,Bogota,Colombia",CL,90, , ,KR,11, , ,CHAPINERO,12/31/1899 03:20:00 PM,Tramo de Via,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,KR 86-CL 23ABIS 02,",Bogota,Colombia","KR 86-CL 23ABIS 02,Bogota,Colombia",KR,86, , ,CL,23,A, ,FONTIBON,12/31/1899 01:00:00 PM,Tramo de Via,Normal,0,0, ,NO MANTENER DISTANCIA DE SEGURIDAD
Choque,Vehiculo, , , , ,0,0,CL 80-KR 77 02,",Bogota,Colombia","CL 80-KR 77 02,Bogota,Colombia",CL,80, , ,KR,77, , ,ENGATIVA,12/31/1899 09:00:00 AM,Tramo de Via,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,KR 19-CL 144 02,",Bogota,Colombia","KR 19-CL 144 02,Bogota,Colombia",KR,19, , ,CL,144, , ,USAQUEN,12/31/1899 07:50:00 PM,Tramo de Via,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,KR 15-CL 100 02,",Bogota,Colombia","KR 15-CL 100 02,Bogota,Colombia",KR,15, , ,CL,100, , ,CHAPINERO,12/31/1899 10:45:00 AM,Interseccion,Normal,0,0, ,ADELANTAR CERRANDO
Choque,Vehiculo, , , , ,0,0,AK 45-CL 114 02,",Bogota,Colombia","AK 45-CL 114 02,Bogota,Colombia",AK,45, , ,CL,114, , ,USAQUEN,12/31/1899 01:00:00 PM,Tramo de Via,Normal,0,0, , 
Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 22D 02,",Bogota,Colombia","AV AVENIDA CIUDAD DE CALI-CL 22D 02,Bogota,Colombia",AV,AVENIDA CIUDAD DE CALI, , ,CL,22,D, ,FONTIBON,12/31/1899 07:20:00 PM,Tramo de Via,Normal,0,0, ,OTRA
Choque,Vehiculo, , , , ,0,0,CL 9-KR 72B 02,",Bogota,Colombia","CL 9-KR 72B 02,Bogota,Colombia",CL,9, , ,KR,72,B, ,KENNEDY,12/31/1899 08:30:00 AM,Interseccion,Normal,0,0,DESOBEDECER SEÑALES, 
Choque,Vehiculo, , , , ,0,0,KR 7C-CL 127 02,",Bogota,Colombia","KR 7C-CL 127 02,Bogota,Colombia",KR,7,C, ,CL,127, , ,USAQUEN,12/31/1899 03:15:00 PM,Tramo de Via,Normal,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,KR 86A-CL 59A S 02,",Bogota,Colombia","KR 86A-CL 59A S 02,Bogota,Colombia",KR,86,A, ,CL,59,A,S,BOSA,12/31/1899 03:40:00 PM,Interseccion,Normal,0,0,OTRA,OTRA
Choque,Vehiculo, , , , ,0,0,CL 22C-KR 68F 89,",Bogota,Colombia","CL 22C-KR 68F 89,Bogota,Colombia",CL,22,C, ,KR,68,F, ,FONTIBON,12/31/1899 03:40:00 PM,Tramo de Via,Normal,0,0, ,NO MANTENER DISTANCIA DE SEGURIDAD
Choque,Vehiculo, , , , ,0,0,KR 60-CL 66B 02,",Bogota,Colombia","KR 60-CL 66B 02,Bogota,Colombia",KR,60, , ,CL,66,B, ,BARRIOS UNIDOS,12/31/1899 03:30:00 PM,Interseccion,Normal,0,0,ADELANTAR INVADIENDO CARRIL DEL MISMO SENTIDO EN ZIG-ZAG, 
Choque,Vehiculo, , , , ,0,0,KR 10-CL 48A S 39,",Bogota,Colombia","KR 10-CL 48A S 39,Bogota,Colombia",KR,10, , ,CL,48,A,S,RAFAEL URIBE URIBE,12/31/1899 02:30:00 PM,Tramo de Via,Lluvia,0,0,NO MANTENER DISTANCIA DE SEGURIDAD, 
Choque,Vehiculo, , , , ,0,0,CL 13-KR 69F 02,",Bogota,Colombia","CL 13-KR 69F 02,Bogota,Colombia",CL,13, , ,KR,69,F, ,FONTIBON,12/31/1899 02:50:00 PM,Tramo de Via,Normal,0,0, ,ADELANTAR CERRANDO
Choque,Vehiculo, , , , ,0,0,KR 77VBIS-CL 51A S 02,",Bogota,Colombia","KR 77VBIS-CL 51A S 02,Bogota,Colombia",KR,77,V, ,CL,51,A,S,KENNEDY,12/31/1899 08:19:00 AM,Tramo de Via,Normal,0,0, ,ADELANTAR CERRANDO
Choque,Vehiculo, , , , ,0,0,CL 67-KR 10 02,",Bogota,Colombia","CL 67-KR 10 02,Bogota,Colombia",CL,67, , ,KR,10, , ,CHAPINERO,12/31/1899 08:00:00 AM,Interseccion,Normal,0,1,SEMÁFORO EN ROJO, 
Choque,Objeto Fijo,1,Muro, , ,0,0,CL 153-KR 73 02,",Bogota,Colombia","CL 153-KR 73 02,Bogota,Colombia",CL,153, , ,KR,73, , ,SUBA,12/31/1899 12:30:00 PM,Tramo de Via,Normal,0,0,EXCESO DE VELOCIDAD, 
Choque,Objeto Fijo,1,Muro, , ,0,0,CL 140C-KR 94D 02,",Bogota,Colombia","CL 140C-KR 94D 02,Bogota,Colombia",CL,140,C, ,KR,94,D, ,SUBA,12/31/1899 10:50:00 AM,Tramo de Via,Normal,0,0,EXCESO DE VELOCIDAD, 
Choque,Vehiculo, , , , ,0,0,KR 68-CL 43 S 02,",Bogota,Colombia","KR 68-CL 43 S 02,Bogota,Colombia",KR,68, , ,CL,43, ,S,PUENTE ARANDA,12/31/1899 08:15:00 PM,Tramo de Via,Normal,0,0, ,NO MANTENER DISTANCIA DE SEGURIDAD
Choque,Vehiculo, , , , ,0,0,CL 13-KR 64 02,",Bogota,Colombia","CL 13-KR 64 02,Bogota,Colombia",CL,13, , ,KR,64, , ,PUENTE ARANDA,12/31/1899 04:55:00 PM,Tramo de Via,Normal,0,0,ADELANTAR CERRANDO, 
Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE QUITO-DG 39 S 02,",Bogota,Colombia","AV AVENIDA CIUDAD DE QUITO-DG 39 S 02,Bogota,Colombia",AV,AVENIDA CIUDAD DE QUITO, , ,DG,39, ,S,ANTONIO NARIÑO,12/31/1899 02:58:00 PM,Tramo de Via,Normal,0,0,OTRA, 
Caida de ocupante, , , , , ,0,0,KR 99-CL 18 20,",Bogota,Colombia","KR 99-CL 18 20,Bogota,Colombia",KR,99, , ,CL,18, , ,FONTIBON,12/31/1899 06:00:00 AM,Tramo de Via,Normal,0,1, , 
Choque,Vehiculo, , , , ,0,0,KR 5L-CL 48 S 02,",Bogota,Colombia","KR 5L-CL 48 S 02,Bogota,Colombia",KR,5,L, ,CL,48, ,S,RAFAEL URIBE URIBE,12/31/1899 01:20:00 PM,Tramo de Via,Normal,0,0,REVERSO IMPRUDENTE,DESOBEDECER SEÑALES
Choque,Vehiculo, , , , ,0,0,KR 76-CL 83 02,",Bogota,Colombia","KR 76-CL 83 02,Bogota,Colombia",KR,76, , ,CL,83, , ,ENGATIVA,12/31/1899 04:00:00 PM,Tramo de Via,Niebla,0,1,ADELANTAR INVADIENDO VIA, 
Caida de ocupante, , , , , ,0,0,AK 68-CL 98 02,",Bogota,Colombia","AK 68-CL 98 02,Bogota,Colombia",AK,68, , ,CL,98, , ,BARRIOS UNIDOS,12/31/1899 04:30:00 PM,Tramo de Via,Normal,0,1, , 
Atropello, , , , , ,0,0,CL 159-KR 7B 02,",Bogota,Colombia","CL 159-KR 7B 02,Bogota,Colombia",CL,159, , ,KR,7,B, ,USAQUEN,12/31/1899 07:00:00 PM,Tramo de Via,Normal,0,1, , 
Choque,Vehiculo, , , , ,0,0,KR 30-CL 6 02,",Bogota,Colombia","KR 30-CL 6 02,Bogota,Colombia",KR,30, , ,CL,6, , ,LOS MARTIRES,12/31/1899 11:30:00 AM,Tramo de Via,Normal,0,0, ,NO MANTENER DISTANCIA DE SEGURIDAD
Choque,Vehiculo, , , , ,0,0,CL 22-KR 88A 02,",Bogota,Colombia","CL 22-KR 88A 02,Bogota,Colombia",CL,22, , ,KR,88,A, ,FONTIBON,12/31/1899 02:20:00 PM,Interseccion,Normal,0,0,DESOBEDECER SEÑALES, 
Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 42A S 02,",Bogota,Colombia","AV AVENIDA CIUDAD DE CALI-CL 42A S 02,Bogota,Colombia",AV,AVENIDA CIUDAD DE CALI, , ,CL,42,A,S,KENNEDY,12/31/1899 11:40:00 AM,Tramo de Via,Normal,0,0, ,ADELANTAR CERRANDO
